==== Test Report ====
Test: check_spatial_statistical_outliers_min_series
File: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Variable: pr
Dataset Name: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Parameters: {'threshold': 4.5, 'method': 'IQR'}
--- Messages ---
Outliers detected: 3212 points.
Outliers detected in minimum time series: 3212 points.

--- Results (coordinates, values) ---
iqr	(6, 22)	1.8541986836085333e-27,IQR:1.0819311093058758e-28
iqr	(6, 27)	2.867451766654442e-26,IQR:1.0819311093058758e-28
iqr	(6, 28)	2.314124852135398e-26,IQR:1.0819311093058758e-28
iqr	(6, 49)	3.4882689671774497e-25,IQR:1.0819311093058758e-28
iqr	(7, 49)	2.5698850361505187e-27,IQR:1.0819311093058758e-28
The rest of the coordinates are in the summary
--- Summary ---
Dataset: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Test: check_spatial_statistical_outliers
Variable: pr
Parameters: {'threshold': 4.5, 'method': 'IQR'}
Score: 0/1
Messages: ['Outliers detected: 3212 points.', 'Outliers detected in minimum time series: 3212 points.']
Coordinates and results:
Name	Index	Value	Score
iqr	(14, 61)	1.2022137143727297e-17	IQR:1.0819311093058758e-28
iqr	(14, 63)	4.266920716975295e-20	IQR:1.0819311093058758e-28
iqr	(14, 64)	2.0438475771900663e-21	IQR:1.0819311093058758e-28
iqr	(14, 65)	6.648097758232993e-20	IQR:1.0819311093058758e-28
iqr	(14, 66)	1.179505431331632e-21	IQR:1.0819311093058758e-28
iqr	(14, 68)	2.183756332463853e-20	IQR:1.0819311093058758e-28
iqr	(14, 70)	3.7732330968319167e-23	IQR:1.0819311093058758e-28
iqr	(14, 71)	5.9639436787761965e-18	IQR:1.0819311093058758e-28
iqr	(14, 72)	3.188885516324652e-13	IQR:1.0819311093058758e-28
iqr	(14, 73)	2.93266794312505e-14	IQR:1.0819311093058758e-28
iqr	(14, 74)	1.0476467024595707e-20	IQR:1.0819311093058758e-28
iqr	(14, 75)	4.814988457309197e-21	IQR:1.0819311093058758e-28
iqr	(14, 78)	3.984331898511237e-27	IQR:1.0819311093058758e-28
iqr	(14, 81)	1.311863655253738e-24	IQR:1.0819311093058758e-28
iqr	(14, 82)	2.170984843540103e-22	IQR:1.0819311093058758e-28
iqr	(14, 83)	1.0858053155594983e-21	IQR:1.0819311093058758e-28
iqr	(14, 84)	7.837372418781075e-19	IQR:1.0819311093058758e-28
iqr	(14, 85)	2.67443789273607e-21	IQR:1.0819311093058758e-28
iqr	(14, 86)	2.975922809740166e-20	IQR:1.0819311093058758e-28
iqr	(14, 87)	1.1977109778724888e-21	IQR:1.0819311093058758e-28
iqr	(14, 88)	4.9850620303909155e-25	IQR:1.0819311093058758e-28
iqr	(14, 89)	7.772512069232511e-28	IQR:1.0819311093058758e-28
iqr	(14, 90)	3.1117142998944783e-24	IQR:1.0819311093058758e-28
iqr	(14, 91)	3.4645137768714e-26	IQR:1.0819311093058758e-28
iqr	(14, 92)	3.104015744690668e-26	IQR:1.0819311093058758e-28
iqr	(14, 93)	1.419359403668535e-23	IQR:1.0819311093058758e-28
iqr	(14, 97)	2.722891465028736e-25	IQR:1.0819311093058758e-28
iqr	(14, 98)	1.4206638640614084e-23	IQR:1.0819311093058758e-28
iqr	(14, 99)	2.6928032778051563e-27	IQR:1.0819311093058758e-28
iqr	(14, 101)	1.1344504422126137e-21	IQR:1.0819311093058758e-28
iqr	(14, 102)	3.3302039429792007e-20	IQR:1.0819311093058758e-28
iqr	(14, 103)	1.1287333373647201e-18	IQR:1.0819311093058758e-28
iqr	(14, 104)	3.873051157879037e-25	IQR:1.0819311093058758e-28
iqr	(14, 105)	1.7708908997446383e-21	IQR:1.0819311093058758e-28
iqr	(14, 107)	3.6253909701400206e-19	IQR:1.0819311093058758e-28
iqr	(14, 108)	1.3841626073336718e-22	IQR:1.0819311093058758e-28
iqr	(14, 109)	3.790701206101153e-19	IQR:1.0819311093058758e-28
iqr	(14, 110)	1.3842747351392157e-19	IQR:1.0819311093058758e-28
iqr	(14, 113)	2.5082242319394236e-26	IQR:1.0819311093058758e-28
iqr	(14, 118)	6.180300469695257e-23	IQR:1.0819311093058758e-28
iqr	(14, 120)	8.776863907134081e-23	IQR:1.0819311093058758e-28
iqr	(14, 121)	2.825117508937577e-19	IQR:1.0819311093058758e-28
iqr	(14, 122)	2.34208286531436e-24	IQR:1.0819311093058758e-28
iqr	(14, 127)	1.3793269215391032e-23	IQR:1.0819311093058758e-28
iqr	(14, 128)	4.673772409316343e-20	IQR:1.0819311093058758e-28
iqr	(14, 129)	4.560990694879999e-21	IQR:1.0819311093058758e-28
iqr	(14, 130)	1.723439491650665e-18	IQR:1.0819311093058758e-28
iqr	(14, 131)	1.2566889343833282e-17	IQR:1.0819311093058758e-28
iqr	(14, 132)	4.7740751671717867e-20	IQR:1.0819311093058758e-28
iqr	(14, 133)	2.4212717133943648e-20	IQR:1.0819311093058758e-28
iqr	(14, 134)	1.0627869834143894e-18	IQR:1.0819311093058758e-28
iqr	(14, 135)	3.393285188856892e-20	IQR:1.0819311093058758e-28
iqr	(14, 136)	1.6360037608680309e-19	IQR:1.0819311093058758e-28
iqr	(14, 137)	7.890515567812734e-17	IQR:1.0819311093058758e-28
iqr	(14, 138)	1.26193420555474e-19	IQR:1.0819311093058758e-28
iqr	(14, 139)	1.296979702608898e-18	IQR:1.0819311093058758e-28
iqr	(14, 140)	1.6424087991005992e-24	IQR:1.0819311093058758e-28
iqr	(14, 141)	2.6134188226657574e-20	IQR:1.0819311093058758e-28
iqr	(14, 142)	7.494951707875952e-12	IQR:1.0819311093058758e-28
iqr	(14, 143)	2.631592174846439e-23	IQR:1.0819311093058758e-28
iqr	(15, 0)	4.461684838296698e-17	IQR:1.0819311093058758e-28
iqr	(15, 1)	3.2385423790915804e-18	IQR:1.0819311093058758e-28
iqr	(15, 2)	1.5741139014494538e-21	IQR:1.0819311093058758e-28
iqr	(15, 3)	3.2502345770500175e-19	IQR:1.0819311093058758e-28
iqr	(15, 4)	3.0739287843025823e-19	IQR:1.0819311093058758e-28
iqr	(15, 5)	1.607559863035688e-19	IQR:1.0819311093058758e-28
iqr	(15, 6)	7.224502929207114e-19	IQR:1.0819311093058758e-28
iqr	(15, 7)	3.1458979243034426e-21	IQR:1.0819311093058758e-28
iqr	(15, 8)	8.035026667803708e-17	IQR:1.0819311093058758e-28
iqr	(15, 9)	9.497094679688373e-14	IQR:1.0819311093058758e-28
iqr	(15, 10)	3.4483302879806388e-09	IQR:1.0819311093058758e-28
iqr	(15, 11)	7.723016670624361e-10	IQR:1.0819311093058758e-28
iqr	(15, 12)	5.551374526965879e-17	IQR:1.0819311093058758e-28
iqr	(15, 13)	9.182466419177526e-12	IQR:1.0819311093058758e-28
iqr	(15, 14)	1.8404813297057944e-17	IQR:1.0819311093058758e-28
iqr	(15, 15)	9.158592106928154e-09	IQR:1.0819311093058758e-28
iqr	(15, 16)	6.563609655785285e-10	IQR:1.0819311093058758e-28
iqr	(15, 17)	6.206992697599389e-10	IQR:1.0819311093058758e-28
iqr	(15, 18)	3.646034807402998e-09	IQR:1.0819311093058758e-28
iqr	(15, 19)	3.177887098436416e-13	IQR:1.0819311093058758e-28
iqr	(15, 20)	7.619587654217168e-19	IQR:1.0819311093058758e-28
iqr	(15, 21)	3.529972980587104e-09	IQR:1.0819311093058758e-28
iqr	(15, 22)	2.6604159413662343e-12	IQR:1.0819311093058758e-28
iqr	(15, 23)	5.321121321344435e-09	IQR:1.0819311093058758e-28
iqr	(15, 24)	2.2296569035518132e-09	IQR:1.0819311093058758e-28
iqr	(15, 25)	1.497336272110583e-16	IQR:1.0819311093058758e-28
iqr	(15, 26)	1.3940727461303482e-09	IQR:1.0819311093058758e-28
iqr	(15, 27)	1.975564822842557e-09	IQR:1.0819311093058758e-28
iqr	(15, 28)	5.564907909483274e-12	IQR:1.0819311093058758e-28
iqr	(15, 29)	3.034180195982117e-08	IQR:1.0819311093058758e-28
iqr	(15, 30)	1.0181077314541653e-08	IQR:1.0819311093058758e-28
iqr	(15, 31)	3.0824705010701337e-09	IQR:1.0819311093058758e-28
iqr	(15, 32)	3.559102568218009e-09	IQR:1.0819311093058758e-28
iqr	(15, 33)	1.1083393027598018e-17	IQR:1.0819311093058758e-28
iqr	(15, 34)	4.578779698629092e-19	IQR:1.0819311093058758e-28
iqr	(15, 35)	6.9214329483568465e-18	IQR:1.0819311093058758e-28
iqr	(15, 36)	2.943396685111994e-18	IQR:1.0819311093058758e-28
iqr	(15, 37)	2.8646774217329258e-18	IQR:1.0819311093058758e-28
iqr	(15, 38)	4.155849696056242e-18	IQR:1.0819311093058758e-28
iqr	(15, 39)	6.092320895543287e-15	IQR:1.0819311093058758e-28
iqr	(15, 40)	4.93074903958968e-15	IQR:1.0819311093058758e-28
iqr	(15, 41)	2.4130880229937795e-15	IQR:1.0819311093058758e-28
iqr	(15, 42)	4.980923764689739e-24	IQR:1.0819311093058758e-28
iqr	(15, 44)	1.0522661053131217e-22	IQR:1.0819311093058758e-28
iqr	(15, 45)	5.6259825993029825e-19	IQR:1.0819311093058758e-28
iqr	(15, 46)	1.2364227281343708e-16	IQR:1.0819311093058758e-28
iqr	(15, 47)	1.1991301438678097e-15	IQR:1.0819311093058758e-28
iqr	(15, 48)	7.050334852403924e-16	IQR:1.0819311093058758e-28
iqr	(15, 49)	4.579062759834708e-16	IQR:1.0819311093058758e-28
iqr	(15, 50)	6.379948200678904e-28	IQR:1.0819311093058758e-28
iqr	(15, 51)	4.077858248218644e-20	IQR:1.0819311093058758e-28
iqr	(15, 52)	2.0726778312326471e-13	IQR:1.0819311093058758e-28
iqr	(15, 53)	1.5456080180301156e-16	IQR:1.0819311093058758e-28
iqr	(15, 54)	2.9855844630322786e-15	IQR:1.0819311093058758e-28
iqr	(15, 55)	2.991639241378673e-20	IQR:1.0819311093058758e-28
iqr	(15, 56)	1.2418638166422635e-12	IQR:1.0819311093058758e-28
iqr	(15, 57)	2.2391013393508994e-20	IQR:1.0819311093058758e-28
iqr	(15, 58)	7.975836378714829e-20	IQR:1.0819311093058758e-28
iqr	(15, 59)	5.615567983573993e-26	IQR:1.0819311093058758e-28
iqr	(15, 60)	9.55681763619948e-20	IQR:1.0819311093058758e-28
iqr	(15, 62)	4.3638240681010975e-27	IQR:1.0819311093058758e-28
iqr	(15, 63)	5.791038382286345e-26	IQR:1.0819311093058758e-28
iqr	(15, 64)	1.4509565198625308e-17	IQR:1.0819311093058758e-28
iqr	(15, 66)	7.59123468358904e-27	IQR:1.0819311093058758e-28
iqr	(15, 67)	5.514537581366206e-25	IQR:1.0819311093058758e-28
iqr	(15, 70)	5.294328151615026e-20	IQR:1.0819311093058758e-28
iqr	(15, 72)	6.347958403168199e-22	IQR:1.0819311093058758e-28
iqr	(15, 73)	7.5239573099108e-24	IQR:1.0819311093058758e-28
iqr	(15, 74)	2.5041982679836765e-26	IQR:1.0819311093058758e-28
iqr	(15, 75)	5.41793456238136e-24	IQR:1.0819311093058758e-28
iqr	(15, 79)	8.28520413914455e-24	IQR:1.0819311093058758e-28
iqr	(15, 80)	6.0058857974186896e-21	IQR:1.0819311093058758e-28
iqr	(15, 81)	1.341525265600651e-19	IQR:1.0819311093058758e-28
iqr	(15, 82)	6.907972400615278e-22	IQR:1.0819311093058758e-28
iqr	(15, 83)	2.766994879636779e-22	IQR:1.0819311093058758e-28
iqr	(15, 84)	1.0811848373307612e-19	IQR:1.0819311093058758e-28
iqr	(15, 85)	7.300556499664654e-19	IQR:1.0819311093058758e-28
iqr	(15, 86)	1.0091550966565086e-20	IQR:1.0819311093058758e-28
iqr	(15, 87)	1.0150436956116592e-24	IQR:1.0819311093058758e-28
iqr	(15, 88)	1.1691813479464755e-25	IQR:1.0819311093058758e-28
iqr	(15, 89)	2.757268790683103e-25	IQR:1.0819311093058758e-28
iqr	(15, 90)	2.0679515313825692e-25	IQR:1.0819311093058758e-28
iqr	(15, 91)	4.767003777627707e-23	IQR:1.0819311093058758e-28
iqr	(15, 92)	6.5036465872502065e-24	IQR:1.0819311093058758e-28
iqr	(15, 93)	8.91055271694452e-25	IQR:1.0819311093058758e-28
iqr	(15, 94)	1.626098474343109e-27	IQR:1.0819311093058758e-28
iqr	(15, 95)	5.6988656092267075e-27	IQR:1.0819311093058758e-28
iqr	(15, 101)	2.81755329454106e-25	IQR:1.0819311093058758e-28
iqr	(15, 102)	8.48508866880468e-21	IQR:1.0819311093058758e-28
iqr	(15, 103)	6.573636639701589e-20	IQR:1.0819311093058758e-28
iqr	(15, 104)	6.484733449832306e-25	IQR:1.0819311093058758e-28
iqr	(15, 105)	3.4687608056355015e-18	IQR:1.0819311093058758e-28
iqr	(15, 107)	2.0901093091704257e-27	IQR:1.0819311093058758e-28
iqr	(15, 108)	3.123540066392992e-22	IQR:1.0819311093058758e-28
iqr	(15, 116)	1.894152871372994e-19	IQR:1.0819311093058758e-28
iqr	(15, 117)	6.86257551286905e-21	IQR:1.0819311093058758e-28
iqr	(15, 118)	1.91041070746465e-22	IQR:1.0819311093058758e-28
iqr	(15, 119)	6.6454002964060635e-18	IQR:1.0819311093058758e-28
iqr	(15, 120)	3.4813923641147205e-21	IQR:1.0819311093058758e-28
iqr	(15, 121)	6.858985775192768e-19	IQR:1.0819311093058758e-28
iqr	(15, 123)	2.2976036137052428e-23	IQR:1.0819311093058758e-28
iqr	(15, 124)	1.417552501987908e-21	IQR:1.0819311093058758e-28
iqr	(15, 125)	1.1909043586049662e-24	IQR:1.0819311093058758e-28
iqr	(15, 126)	3.997471492122245e-18	IQR:1.0819311093058758e-28
iqr	(15, 127)	7.820666545036222e-22	IQR:1.0819311093058758e-28
iqr	(15, 128)	1.588560128191036e-23	IQR:1.0819311093058758e-28
iqr	(15, 129)	1.0598943069628973e-20	IQR:1.0819311093058758e-28
iqr	(15, 130)	1.6346621603594256e-26	IQR:1.0819311093058758e-28
iqr	(15, 133)	4.1005418993720634e-23	IQR:1.0819311093058758e-28
iqr	(15, 134)	3.500446699253008e-26	IQR:1.0819311093058758e-28
iqr	(15, 135)	4.5676315985315924e-26	IQR:1.0819311093058758e-28
iqr	(15, 138)	1.3097026694114982e-24	IQR:1.0819311093058758e-28
iqr	(15, 139)	9.822769774067204e-25	IQR:1.0819311093058758e-28
iqr	(15, 140)	2.842570309004107e-20	IQR:1.0819311093058758e-28
iqr	(15, 141)	8.370544756191711e-16	IQR:1.0819311093058758e-28
iqr	(15, 142)	5.301360841182952e-18	IQR:1.0819311093058758e-28
iqr	(15, 143)	6.935236442110764e-17	IQR:1.0819311093058758e-28
iqr	(16, 0)	2.6674606064977266e-17	IQR:1.0819311093058758e-28
iqr	(16, 2)	1.0970805474423425e-17	IQR:1.0819311093058758e-28
iqr	(16, 3)	1.6877772468334726e-22	IQR:1.0819311093058758e-28
iqr	(16, 4)	1.2107845803280994e-23	IQR:1.0819311093058758e-28
iqr	(16, 5)	7.325543764813503e-18	IQR:1.0819311093058758e-28
iqr	(16, 6)	3.072961293178625e-18	IQR:1.0819311093058758e-28
iqr	(16, 7)	2.8149235871931244e-13	IQR:1.0819311093058758e-28
iqr	(16, 8)	1.0211227419176794e-09	IQR:1.0819311093058758e-28
iqr	(16, 9)	8.689455377464128e-09	IQR:1.0819311093058758e-28
iqr	(16, 10)	2.0189698437395043e-12	IQR:1.0819311093058758e-28
iqr	(16, 11)	1.68303495055519e-13	IQR:1.0819311093058758e-28
iqr	(16, 12)	6.932309002012638e-13	IQR:1.0819311093058758e-28
iqr	(16, 13)	1.695686993596901e-12	IQR:1.0819311093058758e-28
iqr	(16, 14)	1.0994838936864704e-12	IQR:1.0819311093058758e-28
iqr	(16, 15)	7.184968865805908e-19	IQR:1.0819311093058758e-28
iqr	(16, 16)	1.823237798579422e-18	IQR:1.0819311093058758e-28
iqr	(16, 17)	3.9312228873687044e-14	IQR:1.0819311093058758e-28
iqr	(16, 18)	2.288842401200475e-13	IQR:1.0819311093058758e-28
iqr	(16, 19)	5.5193147829868394e-09	IQR:1.0819311093058758e-28
iqr	(16, 20)	4.079896420705609e-09	IQR:1.0819311093058758e-28
iqr	(16, 21)	1.682005507097628e-10	IQR:1.0819311093058758e-28
iqr	(16, 22)	1.2393294127489157e-13	IQR:1.0819311093058758e-28
iqr	(16, 23)	5.1438958446452135e-18	IQR:1.0819311093058758e-28
iqr	(16, 24)	6.105133620870618e-10	IQR:1.0819311093058758e-28
iqr	(16, 25)	1.8131425141525493e-17	IQR:1.0819311093058758e-28
iqr	(16, 26)	1.1929527656707086e-17	IQR:1.0819311093058758e-28
iqr	(16, 27)	4.4000145531639296e-16	IQR:1.0819311093058758e-28
iqr	(16, 28)	1.8850136888270194e-19	IQR:1.0819311093058758e-28
iqr	(16, 29)	1.5628551970229892e-17	IQR:1.0819311093058758e-28
iqr	(16, 30)	6.182837038572545e-14	IQR:1.0819311093058758e-28
iqr	(16, 31)	4.635497763416652e-09	IQR:1.0819311093058758e-28
iqr	(16, 32)	2.5741442397780867e-12	IQR:1.0819311093058758e-28
iqr	(16, 33)	1.564616363808788e-16	IQR:1.0819311093058758e-28
iqr	(16, 34)	7.803906965087037e-10	IQR:1.0819311093058758e-28
iqr	(16, 35)	2.5200670543401582e-12	IQR:1.0819311093058758e-28
iqr	(16, 36)	3.2296092883354888e-12	IQR:1.0819311093058758e-28
iqr	(16, 37)	1.4461627451112236e-09	IQR:1.0819311093058758e-28
iqr	(16, 38)	7.727515294320142e-10	IQR:1.0819311093058758e-28
iqr	(16, 39)	6.540549352118674e-13	IQR:1.0819311093058758e-28
iqr	(16, 40)	1.2749407649406685e-12	IQR:1.0819311093058758e-28
iqr	(16, 41)	2.3713685095433368e-12	IQR:1.0819311093058758e-28
iqr	(16, 42)	1.7260953950881675e-12	IQR:1.0819311093058758e-28
iqr	(16, 43)	4.093208790575259e-15	IQR:1.0819311093058758e-28
iqr	(16, 44)	1.7838640924117653e-15	IQR:1.0819311093058758e-28
iqr	(16, 45)	1.0527171108031148e-15	IQR:1.0819311093058758e-28
iqr	(16, 46)	1.557664108808865e-09	IQR:1.0819311093058758e-28
iqr	(16, 47)	1.1725849241236985e-12	IQR:1.0819311093058758e-28
iqr	(16, 48)	2.4163102422042533e-16	IQR:1.0819311093058758e-28
iqr	(16, 49)	8.20661952870077e-16	IQR:1.0819311093058758e-28
iqr	(16, 51)	1.7553257326214203e-17	IQR:1.0819311093058758e-28
iqr	(16, 52)	6.2874432629977224e-18	IQR:1.0819311093058758e-28
iqr	(16, 53)	4.668310832999688e-18	IQR:1.0819311093058758e-28
iqr	(16, 54)	1.3787320894340094e-12	IQR:1.0819311093058758e-28
iqr	(16, 55)	1.6722464613126015e-13	IQR:1.0819311093058758e-28
iqr	(16, 56)	1.8156581358314455e-18	IQR:1.0819311093058758e-28
iqr	(16, 57)	1.8760948399912563e-24	IQR:1.0819311093058758e-28
iqr	(16, 58)	9.911962085796984e-26	IQR:1.0819311093058758e-28
iqr	(16, 59)	2.7545207455834734e-18	IQR:1.0819311093058758e-28
iqr	(16, 62)	5.129386661300301e-22	IQR:1.0819311093058758e-28
iqr	(16, 63)	2.5506576649889685e-21	IQR:1.0819311093058758e-28
iqr	(16, 64)	3.137349238854906e-19	IQR:1.0819311093058758e-28
iqr	(16, 65)	5.8114274695832285e-22	IQR:1.0819311093058758e-28
iqr	(16, 66)	5.202279105309213e-20	IQR:1.0819311093058758e-28
iqr	(16, 69)	1.0662762840494213e-27	IQR:1.0819311093058758e-28
iqr	(16, 71)	2.096477049864152e-26	IQR:1.0819311093058758e-28
iqr	(16, 74)	5.992702167799462e-25	IQR:1.0819311093058758e-28
iqr	(16, 76)	3.085960126312166e-19	IQR:1.0819311093058758e-28
iqr	(16, 77)	1.4356270092660767e-22	IQR:1.0819311093058758e-28
iqr	(16, 78)	1.5350378721468354e-22	IQR:1.0819311093058758e-28
iqr	(16, 79)	9.407105552470864e-24	IQR:1.0819311093058758e-28
iqr	(16, 87)	1.1603092758644877e-24	IQR:1.0819311093058758e-28
iqr	(16, 96)	1.0325774308506898e-23	IQR:1.0819311093058758e-28
iqr	(16, 97)	1.6363147500001537e-24	IQR:1.0819311093058758e-28
iqr	(16, 98)	1.9302031644677728e-23	IQR:1.0819311093058758e-28
iqr	(16, 99)	1.6934723571412342e-25	IQR:1.0819311093058758e-28
iqr	(16, 101)	2.623500167870579e-25	IQR:1.0819311093058758e-28
iqr	(16, 102)	8.451956207862809e-22	IQR:1.0819311093058758e-28
iqr	(16, 103)	1.149733530467778e-23	IQR:1.0819311093058758e-28
iqr	(16, 104)	8.458386535461386e-19	IQR:1.0819311093058758e-28
iqr	(16, 105)	7.824773638898729e-24	IQR:1.0819311093058758e-28
iqr	(16, 108)	7.554329243622714e-26	IQR:1.0819311093058758e-28
iqr	(16, 111)	1.2889949830858862e-20	IQR:1.0819311093058758e-28
iqr	(16, 116)	7.452180907183094e-22	IQR:1.0819311093058758e-28
iqr	(16, 117)	2.6304378634362314e-18	IQR:1.0819311093058758e-28
iqr	(16, 118)	8.040532242374132e-20	IQR:1.0819311093058758e-28
iqr	(16, 121)	1.8538472035566406e-19	IQR:1.0819311093058758e-28
iqr	(16, 122)	2.07022408187833e-23	IQR:1.0819311093058758e-28
iqr	(16, 123)	1.318457057251493e-22	IQR:1.0819311093058758e-28
iqr	(16, 124)	2.703846627282709e-23	IQR:1.0819311093058758e-28
iqr	(16, 125)	6.617444900424222e-24	IQR:1.0819311093058758e-28
iqr	(16, 126)	2.647367231365956e-17	IQR:1.0819311093058758e-28
iqr	(16, 127)	1.5637370377304197e-16	IQR:1.0819311093058758e-28
iqr	(16, 128)	4.634562048369539e-13	IQR:1.0819311093058758e-28
iqr	(16, 129)	2.499068636786224e-17	IQR:1.0819311093058758e-28
iqr	(16, 131)	6.655993584920724e-18	IQR:1.0819311093058758e-28
iqr	(16, 137)	9.650440151093279e-25	IQR:1.0819311093058758e-28
iqr	(16, 138)	6.203854594147708e-25	IQR:1.0819311093058758e-28
iqr	(16, 139)	3.4465860499836372e-25	IQR:1.0819311093058758e-28
iqr	(16, 142)	1.500522691771326e-19	IQR:1.0819311093058758e-28
iqr	(16, 143)	3.6767265744368858e-19	IQR:1.0819311093058758e-28
iqr	(17, 0)	8.621691116931019e-18	IQR:1.0819311093058758e-28
iqr	(17, 1)	1.6311879368141465e-26	IQR:1.0819311093058758e-28
iqr	(17, 2)	3.4303154153179915e-20	IQR:1.0819311093058758e-28
iqr	(17, 3)	9.322374475957618e-23	IQR:1.0819311093058758e-28
iqr	(17, 4)	1.8719370959596098e-15	IQR:1.0819311093058758e-28
iqr	(17, 5)	3.190554271336141e-19	IQR:1.0819311093058758e-28
iqr	(17, 6)	1.0145434733050664e-17	IQR:1.0819311093058758e-28
iqr	(17, 7)	9.114169803662838e-17	IQR:1.0819311093058758e-28
iqr	(17, 8)	7.708699614812353e-18	IQR:1.0819311093058758e-28
iqr	(17, 9)	3.2007411019093564e-16	IQR:1.0819311093058758e-28
iqr	(17, 10)	2.9660308768515026e-14	IQR:1.0819311093058758e-28
iqr	(17, 11)	1.6517265333249043e-09	IQR:1.0819311093058758e-28
iqr	(17, 12)	7.203744979006332e-13	IQR:1.0819311093058758e-28
iqr	(17, 13)	5.762841159134835e-12	IQR:1.0819311093058758e-28
iqr	(17, 14)	8.931143151424958e-12	IQR:1.0819311093058758e-28
iqr	(17, 15)	2.301132395743366e-09	IQR:1.0819311093058758e-28
iqr	(17, 16)	2.322777820779054e-12	IQR:1.0819311093058758e-28
iqr	(17, 17)	3.3464804278376947e-12	IQR:1.0819311093058758e-28
iqr	(17, 18)	2.8232757386288665e-13	IQR:1.0819311093058758e-28
iqr	(17, 19)	3.1514373333152434e-09	IQR:1.0819311093058758e-28
iqr	(17, 20)	1.2255258347373472e-21	IQR:1.0819311093058758e-28
iqr	(17, 21)	4.429140826607024e-27	IQR:1.0819311093058758e-28
iqr	(17, 22)	3.346900475076128e-17	IQR:1.0819311093058758e-28
iqr	(17, 23)	8.096225724685117e-16	IQR:1.0819311093058758e-28
iqr	(17, 24)	1.2414417096314606e-13	IQR:1.0819311093058758e-28
iqr	(17, 25)	2.390888771753902e-15	IQR:1.0819311093058758e-28
iqr	(17, 26)	8.546341679834012e-16	IQR:1.0819311093058758e-28
iqr	(17, 27)	1.5072771626945114e-21	IQR:1.0819311093058758e-28
iqr	(17, 28)	4.2837419722552283e-10	IQR:1.0819311093058758e-28
iqr	(17, 29)	1.020192936206088e-12	IQR:1.0819311093058758e-28
iqr	(17, 30)	2.2045849867868839e-10	IQR:1.0819311093058758e-28
iqr	(17, 31)	2.99624860783821e-14	IQR:1.0819311093058758e-28
iqr	(17, 32)	6.488303384150074e-12	IQR:1.0819311093058758e-28
iqr	(17, 33)	1.024128594089147e-18	IQR:1.0819311093058758e-28
iqr	(17, 34)	1.2461471957644422e-16	IQR:1.0819311093058758e-28
iqr	(17, 35)	1.8992982966745918e-18	IQR:1.0819311093058758e-28
iqr	(17, 36)	3.888856196700846e-13	IQR:1.0819311093058758e-28
iqr	(17, 37)	1.1405176625638802e-18	IQR:1.0819311093058758e-28
iqr	(17, 38)	9.277729409382096e-13	IQR:1.0819311093058758e-28
iqr	(17, 39)	7.613295437873882e-14	IQR:1.0819311093058758e-28
iqr	(17, 40)	1.0469416563569308e-16	IQR:1.0819311093058758e-28
iqr	(17, 41)	2.6939734511900646e-19	IQR:1.0819311093058758e-28
iqr	(17, 42)	5.629591137502118e-16	IQR:1.0819311093058758e-28
iqr	(17, 43)	9.236567123332268e-16	IQR:1.0819311093058758e-28
iqr	(17, 44)	3.478416071335527e-18	IQR:1.0819311093058758e-28
iqr	(17, 45)	4.0650400217000476e-16	IQR:1.0819311093058758e-28
iqr	(17, 46)	8.041466632831902e-16	IQR:1.0819311093058758e-28
iqr	(17, 47)	3.894935047231429e-13	IQR:1.0819311093058758e-28
iqr	(17, 51)	3.570700476375005e-16	IQR:1.0819311093058758e-28
iqr	(17, 52)	3.2905648431498367e-17	IQR:1.0819311093058758e-28
iqr	(17, 53)	1.81800869071105e-21	IQR:1.0819311093058758e-28
iqr	(17, 60)	9.609674746924973e-27	IQR:1.0819311093058758e-28
iqr	(17, 66)	7.406504118965919e-20	IQR:1.0819311093058758e-28
iqr	(17, 67)	9.299527145632696e-21	IQR:1.0819311093058758e-28
iqr	(17, 68)	5.0757249952325746e-20	IQR:1.0819311093058758e-28
iqr	(17, 69)	9.63186957494575e-21	IQR:1.0819311093058758e-28
iqr	(17, 96)	7.166095046903687e-26	IQR:1.0819311093058758e-28
iqr	(17, 101)	3.752470593350862e-23	IQR:1.0819311093058758e-28
iqr	(17, 102)	8.616485000556119e-27	IQR:1.0819311093058758e-28
iqr	(17, 103)	1.5686329002187131e-25	IQR:1.0819311093058758e-28
iqr	(17, 106)	5.170105625966674e-26	IQR:1.0819311093058758e-28
iqr	(17, 111)	1.118477822883317e-19	IQR:1.0819311093058758e-28
iqr	(17, 116)	3.025053233268374e-26	IQR:1.0819311093058758e-28
iqr	(17, 117)	3.721420505501013e-25	IQR:1.0819311093058758e-28
iqr	(17, 119)	2.227592542843902e-20	IQR:1.0819311093058758e-28
iqr	(17, 121)	5.205783832557557e-25	IQR:1.0819311093058758e-28
iqr	(17, 122)	6.141928224226953e-24	IQR:1.0819311093058758e-28
iqr	(17, 124)	6.617444900424222e-24	IQR:1.0819311093058758e-28
iqr	(17, 131)	7.29411085226108e-23	IQR:1.0819311093058758e-28
